movie,sentence,score,label
장고:분노의 추적자,"한물 간 타란티노의 영화는 뻔하지. 추축국 백인으로서의 죄의식에 자기 선조들이 행한 악행을 마치 사죄라도 하는듯한 개연성 쓰레기의 불쏘시개를 만드는 것. 그게 한물 간 타란티노의 영화임. 깜둥이들의 통쾌함을 위해 남부 백인들은 모두 쓰레기가 되어야 하고, 그 보다 덜 쓰레기는 타란티노가 속한 유럽 백인 ㅋㅋ 저수지의 개들, 펄프 픽션을 만들던 천재 감독은 어디로 가고, 이제는 칭얼거리는 8살 짜리 애새끼 밖에 안남음",1,0
뜨거운 피,주연 정우와 많은 주조연 배우들의 실감나는 연기.잘봤습니다.,8,1
뜨거운 피,그저 그런 영화였습니다,6,0
뜨거운 피,조연들 유명하시는분은 거의 나오고 연기력은 나무랄데가 없는데 스토리가 뭔가 밋밋한 느낌 입니다,7,0
극장판 짱구는 못말려: 격돌! 낙서왕국과 얼추 네 명의 용사들,이번 짱구극장판 진짜 재밌었다 어른이 돼서도 재밌는 짱구! ,10,1
뜨거운 피,배우들 연기 진짜 거를 타선이 없음. 액션도 실상황처럼 굉장히 리얼함...!,10,1
뜨거운 피,정우 인생작이네요 강추,10,1
뜨거운 피,"날것 그대로의 맛, 스토리도 연기도 괜찮습니다.",10,1
가나의 혼인잔치: 언약,예수님을 사랑으로 기다리고 싶은 마음이 듭니다. 너무 귀하고 귀한 영화입니다.감사합니다~,10,1
이상한 나라의 수학자,연출이 정말 엉망. 아쉬움 투성이다. 학생들 연기. 특히 여학생 연기는 최악이고.. ㅠㅠ오래간만에 본 영화인데.. 이렇게 못만든 영화는 손가락에 꼽힐 정도라는 생각..  한국판 ‘굿 윌 헌팅’까지는 바라지도 안았지만… 이 정도 일줄은.. 실망스럽다. ,1,0
언차티드,직접 체험해보는 것과 보는 것의 차이를 나름 좁혀낸 영화,7,0
더 배트맨,러닝타임이 길지만 지루하지 않고 긴장감 있게 잘 봤음. 평점이 9점 근처는 갈 수 있을 듯.,9,1
뜨거운 피,한국 느와르의 새로운 지평  이것이 영화다,10,1
부탁 하나만 들어줘,후회 하지 않을 2시간 기대없이 보면 더 만족스런 영화예요 ,10,1
뜨거운 피,"재미만 있더라~ 배우들 연기는 특히 좋고, 인생의 비루함이 담긴 뜨거운 인간들의 이야기가 좋았다!",10,1
대호,"역시 최민식.. 배우 연기력은.. 믿보배 입니다..믿고 보는 배우.. cg 호랑이 도 대단하구요., 대부분 cg 이고 혼자 연기하실텐데.,, 눈빛 .,호흡이 정말.. 믿보배입니다 내용도 감동이였어요 ",10,1
스펜서,의상상에 도전해 봄직,8,1
뜨거운 피,오랜만에 리얼 건달 느와르 보니까 이게 날 것의 맛이구나 싶음. 특히 액션 장면들이 진짜인거 같아서 후덜덜... ,10,1
뜨거운 피,20년 전에 나왔으면 리스펙받았겠지만 지금은 이미 너무 많은 이런 종류의 이야기가 나온거같음.,5,0
멜랑콜리아,우울증과 호들갑이 지구 멸망과 만나다,6,0
문폴,영화도 추락하고 알바들의 평점 조작질도 추락하고 말았구나~ ㅋㅋㅋ,1,0
문폴,재난영화도 좋아하고 sf영화도 좋아하는 나에게는 나름 괜찮은 영화였음. 평점5점대는 아닌듯,10,1
문폴,다 때려 넣다가 망함,4,0
낙원의 밤,아주 볼만한 영화박훈정감독 감성이 물씬나는 영화,10,1
돈 룩 업,현실적인 블랙코메디..실제로 저런일이 터지면 저렇게 될까봐 소름돋음..,10,1
뜨거운 피,중타. 몰입이 안되요. 느와르 스럽지 않아요. 전개가 지루해요. 연출력이 떨어져요.,6,0
뜨거운 피,귿귿귿정우 믓집니다쵝오,10,1
스펜서,전하를 사랑하는 사람은 저뿐만이 아니랍니다. -매기- ??,10,1
바람이 분다,"이 영화를 처음부터 끝까지 집중해서 본 사람으로서, 이 영화에는 어떤 일제에 대한 미화도 제로선에 대한 미화도 없다. 오히려 반 제국주의적 성향과 제국주의 때문에 자신의 꿈도 포기하며 사랑하는 아내까지 잃은, 순수한 어린아이처럼 비행기를 좋아하는 한 남자만이 있을 뿐이다. 영화 속 어떤 장면에도 일본의 우월함을 느끼게 하는 장면은 없다. 전쟁에 대한 장면도 없다. 그저 비행기가 날랐고 고장난 비행기들만 있을 뿐이다. 그리고 고장난 비행기에 안타까움을 느끼는 한 남자가 있을 뿐이다",10,1
카센타,저예산영화특: 시시껄렁한 결말,1,0
조 블랙의 사랑,신선한 스토리네요~~^^,10,1
악마를 보았다,잔인하긴 했지만 연기 너무 지림,10,1
스펜서,감정선이 일품이었습니다.,9,1
뜨거운 피,와.. 정우가 이리 연기 잘하는 배우였나? 간만에 연기에 취해서 봄 찐한 느와르 강추합니다.,10,1
말모이,펑펑 눈물이나네요.감동적이고  선조들께 감사드립니다,10,1
돈 룩 업,지금까지의 이런 종류의 영화에서는 위대한 미국이라서 영웅이 있어서 생존했다면.... 이건 말그대로 정반대의 결과.... 뭔든 정치 갈라치기로 이분화된 세상.... 살아남은 사람조차 혼자서는 아무것도 못하는 사람.... 등등 기존의 클리셰들을 다 깨부수는 설정등이 흥미로우나 선거밖에 본인밖에 모흐는 정치인의 모습이 너무 현실적이라 많은 생각을 하게한다,10,1
가을 여행,곽재용의 저주받은(!)역작. 감독 특유의 영상미. 육순화의 주제가. &amp;lt;아저씨.내 동생 못봤어요?&amp;gt;가 그립다..이미연의 미모가 놀라워.엽기적인 그녀의 예고?,9,1
도어맨,카리스마 넘치는 루비 로즈와 장 르노를 캐스팅해놓고 왜 이렇게 밖에 ㅠ.ㅠ 다이하드나 레옹이 떠오르는데 이렇게 후퇴할 수 있나 싶다. 시작 군인 부분만 인상적이었고 이후로 그저 아쉽.,4,0
뜨거운 피,스토리가 조금 정신 없긴 하지만 배우들의 명연기로 피가 뜨거워 지는 영화였습니다.,10,1
돈 룩 업,인생을 돌아보게 하는 영화,9,1
씽2게더,너무 좋은 음악과 함께 정말 많은 위로를 받게된 영화..다시 보고싶다는 생각이 계속 든다.ㅜㅜ,10,1
깊은 밤 갑자기,81년작이라니... 촬영기법도 세련되고 엄청난 영화네. 특히 미옥역을 맡은 이기선님 엄청 예쁘다. 그리고 남자 주인공은 차들어올때 빵빵거리지 좀 마라.,10,1
스펜서,"겉보기는 화려하고 명예로워보이지만, 전통과 관습을 수호하기 위해 진정한 자신의 모습을 감추고 연기하며 살아야하는 영국 왕실의 삶을 다이애나를 통해 느끼게 해준다. 크리스틴의 연기가 무척 훌륭함! 역시 평범하게 사는 것이 최고여~",9,1
플립,그냥 어린애들 티격태격 순수감정쌈이야기인데.. 매료되네..나쁘지않고 심플하면서도 여운남네요,8,1
이미테이션 게임,루즈한부분이 다소 있다. 그냥 역사적인 사건 하나 배운다셈 치고 보는것이 현명하다,7,0
바닐라 스카이,메세지는 분명하다 중반부 늘어지는 부분이 좀 있으나 결말은 놀라왔다 늘어지는부분 간결하게 전개했더라면 아쉬움이 있다. 훗날 실현될것 같기도...,7,0
장르만 로맨스,재미속에 숨은 감동포인트,10,1
뜨거운 피,오랜만에 액션 영화를 봐서 그런지 엄청 재밌게 잘 본 것 같아여,10,1
파이터,연기를 어찌나 잘하던지 마크와 크리스찬의 숨겨진 경력을 다시 살펴보았다. 뻔한 스토리에 뻔한 결말이지만 두 사람의 명품 연기를 위해선 꼭 봐야할 영화,8,1
킹 리차드,실화 바탕에 윌스미스의 인생연기가 합쳐진 상당히 괜찮은 하모니,9,1
철목련,슬프고도 아름다운 ...엄마가 되어봤다면 눈물 흘릴 영화입니다 ,10,1
소피의 세계,보는 내내 노력에 대해 많이 생각했다. 모든 게 다 지나가버리니까,10,1
용과 주근깨 공주,마지막 노래는최고인데,10,1
리디밍 러브,한 남자의 사랑이 한 여자의 인생을 구하게 되는... 남자들은 다 늑대~~~ 마지막 작은 기적의 장면에서 감동을 받음~,9,1
문폴,참 애매한 영화 화끈하지도 않고...,6,0
해적: 도깨비 깃발,한효주 나오면 된거지 뭐,10,1
뜨거운 피,폼잡지 않아 더 폼나는 찐한 밑바닥 느와르!! 정우 연기 완전 대박!!!  ,10,1
뜨거운 피,재밌어요! 배우들 연기 최고,10,1
리디밍 러브,"그녀의 상황을 이해하면서도, 결국은 이해하고 싶지 않다",6,0
극장판 주술회전 0,넘 재밌었다! OST도 좋았다,8,1
다만 악에서 구하소서,이정재에 비해 황정민의 포스가 약간 딸리나.. 둘간의 추격전은 집중하게 되는 편. 박정민은 그닥..,7,0
이상한 나라의 수학자,최민식 보고 기대하며 본 영화.. 이를 어째.. 특별한 연출이 없음. 초반에 전개가 너무 루즈해서 졸았음... 비슷한 여러 영화들이 생각났지만 그 보다 못살림.. 너무너무 아쉬움.. 그 와중에 최민식 캐릭터 연기는 살아있음.. 역시^^ ,6,0
뜨거운 피,부산 사투리의 감칠맛으로 정우 배우의 새로운 연기 변신과 조폭들과의 치열한 세력 다툼을 다룬 영화로 망설이는놈이 진다.. 라는 대사가 인상 깊었네요...간만에 느와르 영화의 한편을 봤습니다...^^,9,1
모가디슈,한국판 민간인 블랙호크다운? .. 주제에 맞는 고증과 연출.. 잘 만든 영화~,9,1
스파이더맨: 노 웨이 홈,스파이더맨 노 웨이 홈을 보고 내 중학교 시절 영웅이었던 피터파커의 너무 슬프고 감동이었고 그웬을 못 지킨 피터파커 노웨이홈에선 MJ를 지켰고 고블린을 죽였다는 친구의 오해를 풀기 위해 지켰고 마지막 혼자 낡은 집 들어선거 보고 어리숙한 피터파커가 내 추억의 스파이더맨이 떠올라 한참 울었다.. 마지막으로 아쉬운게 있다면 “스파이던맨 스파이던맨 ” 길거리에서 노래 부르는 사람이 없었던게 아쉬웠지만 영화를 내 어린시절 스파이더맨을 잘 매듭 해주었다.. 감사합니다,10,1
유어 러브 송,주인공의 이상과 오디션 참가의 상관관계도 전혀 공감이 되지도 않고.. 전체적으로 산만한 이야기..,4,0
벨파스트,요란한 배트맨보다 더 큰 감동과 마음을움직인 영화. 오래만에 몰입감있게 감상한 영화다. 다만 60년대 필름이 아닌데 그 시대의 년대로 안내한 과잉 친절로 군데 군데 나오는 칼라가 반가우니 어쩐 일이지~~ ,8,1
문폴,"영상, 액션, 영상미 ..SF영화의 새로운 발상과 접근 ",10,1
문폴,후반부부터 그냥 웃김,7,0
신비한 동물사전,시리즈의 새로운 발판,8,1
시간 여행자의 아내,레이첼 맥아담스의 매력덕에 중박.,5,0
에펠,"흥미로운 인물, 소재를 진부한 로맨스에 녹인 아쉬움.. 50대 중후반의 에펠을 그렇게 풀어내야 했을까..",6,0
2046,왕기위감독  머릿속을 보고싶소,10,1
해적: 도깨비 깃발,노잼. 유치한 꽁트에 그치는..,3,0
뜨거운 피," 정우의 인생 연기, 나의 인생 느와르!!",10,1
뜨거운 피,현실 느와르 라고 하나 현실적이지 않은 환타지 느와르 그러나 보는동안 지루하지 않은 연출과 연기력! 주인공 희수는 자신에겐 엄격하고 깡패가 아닌 사람에겐 다정하고 깡패에겐 잔인한 현실엔 없는 환타지 깡패!,8,1
뜨거운 피,정우 인생 연기하네... 이렇게까지 연기 잘하는 배우인 줄 몰랐음 마지막 표정 때문에 여운 남았음,10,1
뜨거운 피,"정우 상상 이상으로 너무 멋있음 ,, 연기가 하드캐리하네요 !!!!",10,1
에펠,사랑과 감동이 있는 영화,10,1
에펠,너무 감동적이에요~!!,10,1
뜨거운 피,너무 기대를 해서 그런지.. 웹툰 원작이면 스토리가 탄탄할 줄 알았는데. 한국영화 이런 장르 지겹기가 쉽지않은데.. 배우들 연기가 제대로 드러나지 못한 스토리가 약하게 전개된 듯 싶습니다. 많이 아쉬운 영화네요.,4,0
태양의 제국,"78년생 현재 45세 인 나는 10살 무렵 이 영화를 보고 , 지금도 가장 가슴에 남은 영화였다 , 나이가 좀 먹은뒤 이영화를 다시 봤을땐 내 인생의 최고의 영화라고 단정 지을수 있었다 . 그때 이해 못한 영화의 감동이 나이를 먹을수록 다른 감동으로 오는걸 느낀 영화였다 . ",10,1
뜨거운 피,이게 진짜 진한 느와르지... 정우 배우 연기가 정말 일품입니다... 간만에 멋진 한국 영화 보았읍니다,10,1
뜨거운 피,"오랜만에 이런 찐 느와르를 본 게 반갑기도 하고 보는 내내 제대로 된 느와르 장르가 나왔구나 너무 좋았습니다. 척하지 않는 느와르, 가장 솔직하고 담백하게 그려낸 영화라는 생각이 들어 더욱 몰입됐네요 특히 정우 연기 너무 미쳤네요",10,1
뜨거운 피,간만에 재밌는 영화봤네요:),10,1
뜨거운 피,완전 K느와르! 느와르 수혈할 때 제대로 수혈 됨! ㅋㅋ ,10,1
메리 미,익숙한 설정을 답습하는 웹툰이.. 흥겨운 음악으로 포장되어 즐거움을 준다..,7,0
고장난 론,우정은 일방향이 아닌 양방향,8,1
안테벨룸,기대한만큼 재미있었습니다.,7,0
뜨거운 피,정우의 정우에 의한 정우를 위한 영화,10,1
뜨거운 피,정우 진짜 인생연기했다! 사투리 쓰는 역할 많이 한 것 같은데 전작들 생각 하나도 안남 완전 희수 그 자체,10,1
뜨거운 피,갓-띵대사 듣고 가슴이 웅장해져서 나옴.백퍼 다 걸고 인생 느와르 영화임!,10,1
레스틀리스,이영화는 주인공이 멋있으면 안돼는거임 존나 찌질 구차 하다가 풀발 하는 맛인데...,2,0
해적: 도깨비 깃발,지속되는 억지스러운 웃음유발에 갑자기 펭귄이 나오는거 보고 갸우뚱했는데 그 펭귄이 스토리의 키를 가지고 있는점에서 최악의 영화,1,0
마더,마지막 춤추는 장면,9,1
스펜서,스포일러 있으면 제발 스포일러 있다고 표시좀 해라 아오,7,0
문폴,"왠만해선 안 그러는데, 졸았음",6,0
뜨거운 피,바람 때부터 정우는 이런 캐릭터에 특화됨,10,1
뜨거운 피,정우님의 빈틈없는 연기가 보는 내내 빠져들게 만들어 주었습니다.놀라운 부분은 최무성님의 연기입니다. 정말 다채로운 분이시구나 하는 느낌이 들어 보는내내 감탄을 했던것 같습니다. 다만 스토리는 조금 아쉬웠으나 간만에 흥미진진하게 본 영화였습니다.,8,1
명량,이순신이라는 인물만 빼면 보잘것 없는 영화ㅉㅉㅉ,4,0
안녕 베일리,힌국에서 꿀 다 빨어먹고 본인나라 중국빨며 한국에 통수 처버리고 빤스런 해버린 어는 짱개한마리 때문에 이영화는 평점 제로,2,0
명량,이순신이라는 인물만 빼면 보잘것 없는 영화ㅉㅉㅉ,4,0
스펜서,여배우 연기는 몰입감 드는데 스토리는 너무 난해함팩트도 있을꺼고 아닌것도 있을텐데그냥 한때 전세계에서 가장 유명한 여자가 어떤 여자인지궁금해서 본건데,6,0
뜨거운 피,등장한 배우만 봐도 재미없기가 더 힘들다~ 2시간 내내 지루할틈  없이 깔끔하게 재밌음~~!! 느와루 좋아하시는 분들은 무조건 보세요~,10,1
