movie,sentence,score,label
동감,어린시절 처음으로 극장에서 봤던 사랑이야기. 당시 유행하던 백문백답엔 좋아하는 영화로 늘 동감을 쓰곤 했는데.. 어느덧 삼십대 중반이 되어 그 시절을 회상한다. 아련하게 기억되는 동감.. 한국영화의 파급력이 커진 지금보다 이상하게 난 그 시절 영화들이 훨씬 더 좋다. 점점 요즘 영화가 아닌 옛날 영화를 찾게 되는 이유는 뭘까.. 2000년 유지태도 너무 그립고 그 시절의 감성 또한 너무 그리운 새벽이다.. ,10,1
고양이들의 아파트,동물을 사랑하는 건 세상을 사랑하는 것.,8,1
투와이스 본,젬마와 디에고가 처음 만나 사랑하게 되는 장면들이 너무 좋아서 다시 돌려봤음.,10,1
변신,내용과 연기는 좋았는데 연출이 쫌....딸렸음,10,1
스펜서,"다른 음식을 택했다는 것만으로, 달리는 차에서 자유를 만끽하는 것만으로 그저 괜찮다고 털어낼 수 있는 걸까?",6,0
벨파스트,"그 곳에, 그 시절에, 어린 아이의, 기억들. 사람들.",7,0
서치,꼭보세여 존잼임덩ㅋㅋ,10,1
로보캅,8년전 군대에서 봤던 영화입니다. 갑자기 생각나서 오늘 다시 봤는데 그때는 몰랐던 정치나 사회 비판에 대한 부분이 보이네요. 액션 비중이 조금 더 높았으면 하는 약간의 아쉬움도 있지만 다시봐도 명작입니다.,9,1
키사라기 미키짱,연출 최고 반전 최고 연기최고,10,1
뜨거운 피,쌈마이영화의 모든것,7,0
남자가 사랑할 때,이런 남자 나는 반할듯…마지막 아버지한테 여친 아버지 되달라고 할때가 하이라이트.,9,1
에펠,꿈보다 해몽임...,7,0
1987,또보고 또봐도 마음이 아픈.. 마지막 1987이란 숫자에 마음이 뜨거워집니다 ㅜ ,10,1
히든 페이스,오코타 미나코와 나가이 마리아중에서 둘중 하나만 선택하라고 하면 결정장애가 일어날것만 같은거나 마찬가지...나치대위였던 할배의 과거에 비해서 결말이 너무 미약하다.정말 똥싸다 끊은 느낌이 맞다.밀실의 용도가 과거 유태인들을 고문하던 고문실이었다든지 하는 설정이 필요했음.남주도 선량한 지휘자의 모습과 다른 무슬림들의 사원 모스크를 습격하려고 계획하고 있는 나치잔당인 노르웨이의 유명한 극우 살인마 안드레이 브레이빅 같은 극우 외로운 늑대라든지...클라이막스에서 다이하드 스타일의 거대한 액션 영화로 돌변하는 급전개로 전개했으면 더 몰입감,8,1
뜨거운 피,배우들의 연기가 돋보였고 깡패 영화에 최적화된 얼굴 알만한 배우들이 다 나옴.. 스토리는 깡패 영화 치고는 강릉보단 좋았고 친구의 감성적인 부분과 그 시대의 느낌은 잘 살리지 못했다. 그리고 비열한 거리처럼 진짜 깡패 영화 느낌도 없었다. 원작은 못 읽어 봤지만 친구가 깡패 누아르의 눈을 높여줘서 뭐가 나와도 성에 안 찬다. 그리고 90년대에 총질은 안 어울리지만 마지막 상황을 보니 그러려니 했다. 멋있는 놈이 살아남는 게 아니라 X 발 놈이 살아남는다는 희수의 말처럼 믿었던 친구의 배신과 친구를 죽여야만 하는 상황에서 멋있는 놈보단 (총을 사용해야 하는 상황에서) x 발 놈이 되기로 한 희수의 감정이 잘 전달됐다. 빵원티켓으로 무료로 봤지만 돈 주고 봤으면 후회했겠지만 그냥 킬링타임용으로는 좋았다고 얼버무릴 수 있었겠다. ,7,0
야수,"너무 유치해서 화가 날 정도라 씁니다. 형사가 아니라 거지분장을 한 권상우는 유치원생만큼 유치한 캐릭터로 나오고, 악인들도 포스가 전혀없고. 캐릭터들이 너무 일차원적이라 무슨 70년대 영화 느낌입니다. 아 절대 보지 마세요.",1,0
신의 손,"한 소년의 성장담인 동시에, 감독 자신의 영화관을 담아낸 아름다운 영화",10,1
생일,영화로 만들면 모하나요 국민 절반은 구조도 못한 무능한 그 당을 또 뽑아 주는데요 국민절반은 이런 아픔을 보고도 공감하지 못합니다 그래서 더 비참하네요,8,1
다크 나이트,심각하게 바라볼 필요는 없다,10,1
중경삼림,당신이 가고싶은곳으로~,10,1
뜨거운 피,역시 정우의 연기와갑수님은 최고의 연기를 자랑합니다..,10,1
문폴,문폴? 아니 문재앙이 내려온다,2,0
뜨거운 피,"정우님의영화!정우님의인생작품! 사투리최고!대사,눈빛,녹아들었어요같이출연자분들연기력갑잔인한내용지만 가족,감동,의리,우정, 돋보였습니다부산배경으로신기했어요! 건달폭력또다른세계가펼쳐지고있다는스토리도대단했구요!",10,1
시간 여행자의 아내,제목부터가 언발란스하게 만들어졌다 아내가 중심이 아닌데 아내라니?그리고 시간여행을 작가가 원하는대로 있다가 사라지다가 존재했다가 등등 아무런 법칙도 없고 납득 안가는 전개였다 아무 메세지도 없는 허무했던 영화!레이첼 아담이땜에 좀쳐준다,4,0
비포 선라이즈,두남녀의 즉석만남!? 그것을 지켜보는 관객은 관음증환자가 돼버린다독특한 컨셉이고 관광지 홍보영화 같기도 하고.. 한번쯤 이런 일탈도 해보고 싶단 생각도 들고...첫 만남은 밤을 셀정도로 대화하지만 나중엔 말한마디 안하고 사는 커플이 되는 것 인지...시리즈물 이라니 나머지 것 도 챙겨 봐야겠네요,8,1
쿠보와 전설의 악기,스톱모션 보는맛이 있다 종이접기 좋아하면 재밌게볼듯 스토리 결말부분은 좀 아쉽다,8,1
차이나타운,너무 슬퍼서 질질 짜면서 봤다..,10,1
신의 선물,이은우님 연기잘하시네요,10,1
세상의 중심에서 사랑을 외치다,추억의 영화 ost만 들어도 생각이 난다아름다워,10,1
화양연화,"군더더기 없이, 자극성 없이 시공간을 가득 채우는 어른들의 사랑, 고혹적이다",10,1
위플래쉬,나도 인생에 한 번 쯤은 뭔가에 미쳐보고싶다,10,1
킹 리차드,윌 스미스가 상을 받았으면 좋겠다,8,1
교실 안의 야크,좋은영화 잘봤습니다.,10,1
블랙 크랩,이 영화는 시간 낭비 그 자체다,1,0
데쓰 프루프,"뭐하나 꿀릴게 없는 영화,, 박수!!!! ",10,1
뜨거운 피,배우들의 연기가 좋았습니다,6,0
발신제한,2시간도 안되는 영화가 꽉 차게 느껴지는 조우진 배우님의 농도 깊은 연기력과 다른 배우분들의 공백이 느껴지지 않는 연기력이 잘 어우러진 작품 같네요 영화에 대해 잘은 모르지만 자칫 뻔 할 수있는 시놉과 구성으로 이정도로 뽑아냈다는 사실이 대단하게 느껴집니다 중간중간 아쉬운 부분이 다소 있었지만 개인 취향에 따라 충분히 재미있게 볼 만한 작품 같습니다,8,1
썸머 85,그 찬란한 여름 우리는 만났고 사랑했고 이별했으며 한참을 아파했다. 하지만 그만큼 성숙해지고 그렇게 어른이 되었다. ,8,1
마더!,암걸릴뻔최악최악최악,1,0
모럴센스,"연기력도 좋고 ,담백하게 재밌어요",10,1
더 배트맨,네이버페이 500원,5,0
뜨거운 피,칼로찌르는 잔인한 장면이 넘 많이 나오구요 스토리도 뻔해서 별로 작품성이 없어요,2,0
장르만 로맨스,엄청 감동은 아니어도 재밌습니다^^,8,1
오만과 편견,"SF, 액션, 스릴러만 보던 내가 생애 처음으로 로맨스 영화를 봐야겠다고 생각하고 선택한 영화다. 정말 재밌게 봤다. 완전 기분좋게 만들어주는 영화다.",10,1
뜨거운 피,와 진짜 느와르다운 느와르 탄탄하가 정말..,10,1
클래식,70년대 향수가 그립고... 2000년대 감성이 그립고...,9,1
뜨거운 피,강릉 보다는 볼만했다..?,7,0
항거:유관순 이야기,우리는 역사를 잊지 말아야한다,10,1
원더풀 고스트,"그냥 기대없이? 보면 되는 어중간한? 킬링타임 영화인듯.... 잼없지도 잼있지도, 감동이 없지도 있지도., 뭔가 어중간한? 스토리와 마무리....4점 주려다 이유영 팬이어서 6점.다만, 한가지 인생 교훈은 줌, 내가 배푼 선의(호의)는 나에게 다시 돌아온 다는. 그래서 남에 대한 크든 작든 베푼 친절,도움은 결국 나에게 언젠가... 좋은 일 하며 살아야 한다는",6,0
스펜서,인물의 섬세한 감정선을 느끼고 싶다면 추천드립니다,10,1
용의자,영화 본시리즈를 각색한건데 허락 맡고 각색한건지 그냥 한건지는 모르겠으나 액션이나 내용 연기 다 괜찮았습니다.,8,1
광복절 특사,광복절 되면 늘 틀어줬던 영화 다시 봐도 꿀잼,7,0
서치,어떻게 이렇게 연출했을까 아무리 생각해봐도 신기함,10,1
이상한 나라의 수학자,"상상하기 쉬운 내용이지만, 대한민국의 수학에 대한 문제점과 현실성이 드러나 공감이 갔다. 다들 알만한 이야기들도 다시 한번 깨닫기 위해 한번씩 봤으면 좋겠는 영화",10,1
백년의 기억,다큐멘터리 한편으로 100년을 명료하게 정리하고 객관적인 시선으로 다시한번 생각해볼 수있도록 했던 내용이라 좋았습니다.,10,1
LA 컨피덴셜,실화를 기반으로 하였다는 것에 인상 깊었고 사회속 풍자까지 더해져 감명 깊게 보았습니다.,8,1
선생 김봉두,코믹과 감동 그리고 교훈까지 이런 영화가 참 그립다..,7,0
더 랍스터,너무 기대했던 것 같긴했지만 영화 메시지도 마음에 들었고 신선했어요.,7,0
인비저블 게스트,반전이 역대급이네요.,10,1
이집트 왕자,어릴때 작은 티비로 본 장면이 아직도 잊혀지지가 않습니다 지금 봐도 명작,10,1
어벤져스: 엔드게임,Amazing!!!!,10,1
아수라,배우들 하고싶은거 다 하라고 한 영화 진짜 다죽고 끝남,6,0
뜨거운 피,오랜만에 남자다운 영화 봤네찐이야,10,1
아수라,극중에 시장이랑 대장동 몸통이랑 너무 흡사한거 같다,10,1
콰이어트 플레이스 2,정말특이한영화 공포이면서 슬프다..몰입감이 심하다,10,1
뜨거운 피,현실적인 건달 세계를 보여주는 것 같아 좋았습니다ㅎ 정우씨의 연기는 말할 것도 없구요!,10,1
더 배트맨,(2022/3/20) 배트맨의 매력에 충실하면서 개쩌는 영화를 기대했지만 배트맨의 매력에&amp;#39;만&amp;#39; 개 쩔게 충실해서 더 더욱 아쉬운 영화,6,0
클라우스,마음이 따뜻해지는 영화,9,1
말리와 나,"제 인생에도 곧 저의 강아지를 보낼날이 오겠죠? 영화는 제 인생처럼 탄이를 처음 만난날, 너무 귀여워서 어쩔줄 모르던 순간들, 사고치면 심하게 혼냈던 멍청 했던 순간들 , 아팠던 순간들에 더 잘해주지 못한 나의 무능력한 모습들과, 목줄안에 가둬 더 넓은 세상을 보여주지 못한 죄책감 등 그리고 그것을 다 덮어버릴만큼 나의 인생에서 탄이가 주었던 황홀함과 행복과 위로를 모두 담았어요 영화속 아이들이 커갈수록 말리는 늙어가는 그 모습들이 너무 너무 .. 너무 맘아프게 느껴졌고 탄이의 누나로써 지금 이 순간이 얼마나 행복한지 다시한번 느꼈네요. 정말 값지고 소중한 인생영홥다. 아내로써, 부모로써, 엄마로써, 그리고 주인으로써의 더 좋은 사람이 되고프게 만드는 훌륭한 영화에요. 이런영화를 그래도 늦지 않은 나이에 만날수 있어 참 영광입니다. 탄아 지금 비록 걷지 못하지만 영화에서 말리의 목줄을 풀어주고, 말리가 바다속으로 뛰쳐 들어갈때 내가 너에게 얼마나 미안했는지 몰라. 걸을 수 있을때 좀더 걷게해줄걸 더 산책을 많이 나가서 더 많은 곳을 보게 해줄걸 , 너와 더 많은 시간을 보낼걸, 너가 네 다리로 맘껏 뛰어 다닐때 그만, 안돼, 가지마, 집에가자 라고 하지 말걸 누나는 매일 매일 몇천번씩 후회했어.. 너가 단 몇초라도 말할 수 있다면 행복하냐고 묻고 싶어. 나와 가족이 되서 나랑 함께 살아서 행복했는지 묻고싶어 . 나는 참 부족한 주인이잖아.. 게으르고 못됬잖아.. 너한테 정말 좋은 가족이 되고싶어.. 너의 짧은 생이, 네다리로의 6년이 그리고 두다리로의 나머지의 삶이 나와 함께여서 참 행복했다고 듣고싶어. 다시 태어나도 나의 강아지로 나의 사랑스런 강아지로 태어나고 싶다고 듣고싶어. 그렇게 말해줄거지? 또 그렇게 나한테 와줄꺼지? 세상에 너같은 강아지는 없어. 너처럼 사랑많고, 똑똑하고, 따뜻하고, 한결같고, 듬직하고 , 멋진 강아지는 탄이 너 뿐이야 . 항상 널 사랑해 내 영원한 강아지 탄아 사랑해 .",10,1
패왕별희 디 오리지널,"장국영, 그 시간들.",8,1
예스 맨,평점 10점? YES !,10,1
더 배트맨,더 배트맨2 빨리 나와라!! ,10,1
뱅드림! 팝핀' 드림!,포피파!피포파!포피파파피포파!,10,1
강남 1970,잔인하다. 지옥이 저런 곳이지.,6,0
스펜서,"많은걸 알려주지 않지만 음악이랑 분위기, 의상이 좋아서 지루하지 않게 볼 수 있었어요",7,0
뜨거운 피,정우라는 배우가 과연 느와르를 어떻게 소화해 낼수 있을까 궁금했는데 나름 느낌을 잘 살린듯,10,1
더 배트맨,이게 진짜 브루스웨인이고 배트맨이지.... 진국이다,9,1
강릉,아무리 영화라지만 현실성 제로이렇게 좋은 배우들로 망작을 쓰다니...,1,0
극장판 주술회전 0,"무례하긴, 순애야.",10,1
뜨거운 피,ㅠㅠ … 왜그래여왜.. ㅠㅠㅠㅠ,1,0
장르만 로맨스,간만에 류승룡스러운 연기와 적절한 코미디 생각할거리를 던져주는 영화네요,8,1
콜 미 바이 유어 네임,그냥 심심해서 한 번 봤다. 이젠 일주일에 한 번 본다. 후반부 아빠와 벽난로는 정말 이 영화 최고의 케이프포인트!엘리오... 너 징챠 좋은 아빠를 두었구나..?,10,1
뜨거운 피,촌스러운듯 거친 액션으로 다양한 배우들 보는 재미,6,0
뜨거운 피,뜨거울 정도는 아니고 미적지근하다.,5,0
인민을 위해 복무하라,내용이 중요한게 아니다. 보여주는건 언제나 최고다. 우리나라도 무삭제판이 나와야 한다.,10,1
뜨거운 피,조폭영화는 유오성이ㅡ갑이다 란걸ㅡ느끼게해준 ㅡㅡ감독누구냐ㅡ이걸 영화라고ㅡ만들엇나ㅡ억지액션 억지설정 스토리부족ㅡㅡ 사투리ㅡ최악영화ㅡ,4,0
가위손,"초딩 때 봐서 기억도 안나는 걸, 아직 안 본 마누라랑 같이 다시 봄. 당시에 조금이나마 영화를 이해할 수 있는 나이였다면 충분히 감동하고도 남았을 거 같다. 1990년에 나온 영화니까. 지금 봐도 약간 엉성하고 뻔한 듯한 스토리 외에는 충분히 재밌고 감동적이게 볼만한 거 같다. 마누라가 +1점 더 해서 8점 남김.",8,1
